YEAR,WEEK,flu_season_year,flu_weekid,holiday_effect,date,ILI+,ILI_weight,pos,ILI_est,beta,S,I,R,gamma,xi,total_inf,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,sin_week,cos_week,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2015,44,2016,2,0,2015-11-08,0.4414361774744019,1.43712,0.030716723549488,1.0634030129292313,0.27861928481284154,92630.83152688836,74.9828211297682,7294.185651981882,0.25212629978291057,0.005117228914162068,138.47885398112822,-0.2074318289564655,0,1,0,1935211.8374458991,0.12299263205843244,25808.73603164045,-3.1024701670964703,-91038.82632175856,-0.03946545711888416,-0.002005170702337522,-0.00136070641203212,0.5451520919526329,0.6488680064308674,0.27861928481284154,0.28062445551517906,0.5451520919526329,-0.20274351393391687,-0.07281490843445883,0.22509177656870247,0.18704230256445842,-0.009376630045097034,0.05056506634638872,0.08848202066957302,0.1374126913300764,-0.09321342194685811,0.28062445551517906,0.6488680064308674,0.28126891980548446,0.8469232053422359,0.27980000264160865,0.6598809027777774,0.23931566428755774,0.970941817426052,-0.0006444642903054021,-0.19805519891136847,683,-0.46436168035247744,-0.8856456570323278,-0.001953125
2015,45,2016,3,0,2015-11-15,0.6683582196697767,1.50165,0.0445082555635319,1.1179316158927326,0.27835710029015304,92747.10655190563,78.95849115744701,7173.934956936929,0.25212897909509663,0.00511583210486132,145.892074303468,0.22692204219537482,0,1,0,2038456.8094315103,0.18604225598236818,25816.815640090306,3.9756700276788166,103244.97198561113,0.05452860296350126,-0.00026218452268850223,0.0017429861796490198,0.5548971985720875,0.6683582196697767,0.27835710029015304,0.27861928481284154,0.5548971985720875,0.009745106619454602,-0.05952166189082003,0.2481118235911327,0.22692204219537482,0.4343538711518403,0.022937036890863682,0.05404355459239747,0.05452860296350126,0.09399406008238542,0.27861928481284154,0.4414361774744019,0.28062445551517906,0.6488680064308674,0.28126891980548446,0.8469232053422359,0.3546048870425356,0.9350162426854148,-0.002005170702337522,-0.2074318289564655,684,-0.46905501482363665,-0.8831689493346094,-0.00390625
2015,46,2016,4,0,2015-11-22,0.7453182441700958,1.59805,0.046639231824417,1.1772999581340577,0.27808836852224494,92857.44923564512,83.44830712831534,7059.102457226512,0.2521309807881999,0.005118178149823752,154.23613211426647,0.07696002450031914,0,1,0,2154850.299880148,0.20726433455112614,25822.57656307773,4.489815970868321,116393.49044863763,0.059368342241325145,-0.0002687317679080925,-6.54724521959027e-06,0.7068382319199344,0.7453182441700958,0.27808836852224494,0.27835710029015304,0.7068382319199344,0.15194103334784692,0.03215007924640917,0.2206167938788716,0.22692204219537482,-0.14996201769505568,0.024810496028647416,0.05571718212424623,0.059368342241325145,0.004839739277823885,0.27835710029015304,0.6683582196697767,0.27861928481284154,0.4414361774744019,0.28062445551517906,0.6488680064308674,0.4647231720437685,0.8854560256532099,-0.00026218452268850223,0.22692204219537482,685,-0.47373514001631234,-0.8806673703014805,-0.0078125
2015,47,2016,5,0,2015-11-29,0.9344058772687974,1.89668,0.0492653414001728,1.2699492152631586,0.278379015077086,92940.47254329201,89.68285422234071,6969.844602485564,0.25213525725637725,0.005120292548953333,166.3506530442388,0.18908763309870158,0,1,0,2320335.538332984,0.26011898779632836,25872.677207400586,6.234547094025373,165485.23845283594,0.09264925712910088,0.0002906465548410675,0.00055937832274916,0.8398620607194449,0.9344058772687974,0.27808836852224494,0.278379015077086,0.8398620607194449,0.13302382879951047,0.1643232332647982,0.07798787285304869,0.22692204219537482,0.11212760859838244,0.0688487341113091,0.020753419984170487,0.09264925712910088,0.03328091488777574,0.27808836852224494,0.7453182441700958,0.27835710029015304,0.6683582196697767,0.27861928481284154,0.4414361774744019,0.5680647467311558,0.8229838658936564,-0.0002687317679080925,0.07696002450031914,686,-0.4784019241313025,-0.878140990381082,-0.015625
2015,48,2016,6,0,2015-12-06,0.9739045161290314,1.67728,0.0580645161290322,1.3465901369886268,0.27834522032472164,93007.99310635371,95.29947482730083,6896.707418818983,0.2521361367172345,0.005119892571840127,176.95284879726518,0.03949863886023397,0,1,0,2467144.2849047068,0.2710816671171767,25888.330333148213,5.616620604960119,146808.7465717229,0.07664092172546821,-3.379475236436891e-05,-0.0003244413072054364,0.9541551966989126,0.9739045161290314,0.27834522032472164,0.278379015077086,0.9541551966989126,0.11429313597946766,0.10184876548641791,0.07783831877825119,0.18908763309870158,-0.1495889942384676,0.07621950703196474,0.016644459039858957,0.09264925712910088,-0.016008335403632667,0.278379015077086,0.9344058772687974,0.27808836852224494,0.7453182441700958,0.27835710029015304,0.6683582196697767,0.6631226582407952,0.7485107481711011,0.0002906465548410675,0.18908763309870158,687,-0.4830552357451072,-0.8755898807199858,-0.03125
2015,49,2016,7,0,2015-12-13,1.1980363636363625,1.78296,0.067193675889328,1.4755760327354546,0.2789437635482458,93048.34925013137,103.40303683747548,6848.247713031179,0.2521354296892515,0.005119620032767203,192.92282282786914,0.22413184750733106,0,1,0,2683852.3679627157,0.3341847721403817,25955.25673178324,8.103562010174656,216708.08305800892,0.12898589574682773,0.0005985432235241506,0.0006323379758885195,1.085970439882695,1.1980363636363625,0.27834522032472164,0.2789437635482458,1.085970439882695,0.13181524318378246,0.15090603982208856,0.09805983368681809,0.22413184750733106,0.1846332086470971,0.09942535820046561,0.026822299223802255,0.12898589574682773,0.052344974021359514,0.27834522032472164,0.9739045161290314,0.278379015077086,0.9344058772687974,0.27808836852224494,0.7453182441700958,0.7485107481711011,0.6631226582407953,-3.379475236436891e-05,0.03949863886023397,688,-0.48769494381363426,-0.8730141131611883,-0.0625
2015,50,2016,8,0,2015-12-20,1.7908051525423718,1.87336,0.095593220338983,1.7195162807943047,0.2813149687993807,93037.8818467679,121.4791783291679,6840.638974903146,0.2521368031284469,0.005122326454441151,230.241236940078,0.5927687889060094,0,1,0,3179468.318184183,0.5037802956132276,26172.948828883982,18.07614149169241,495615.9502214673,0.24394024805885017,0.0023712052511349335,0.001772662027610783,1.4944207580893654,1.7908051525423718,0.2789437635482458,0.2813149687993807,1.4944207580893654,0.4084503182066703,0.28546642509119113,0.2816885026735396,0.5927687889060094,0.3686369413986783,0.14985568851038203,0.08557994704033493,0.24394024805885017,0.11495435231202245,0.2789437635482458,1.1980363636363625,0.27834522032472164,0.9739045161290314,0.278379015077086,0.9344058772687974,0.8229838658936564,0.5680647467311558,0.0005985432235241506,0.22413184750733106,689,-0.4923209176758865,-0.8704137602420892,-0.125
2015,51,2016,9,0,2015-12-27,3.095306666666666,2.32148,0.1333333333333333,2.2983719557335673,0.28751555295187364,92888.94807059281,161.91251960851955,6949.139409798707,0.25214412638703354,0.005122824550100655,318.89395158974213,1.3045015141242944,0,1,1,4324200.45703092,0.8899488078222874,26707.01726763437,40.43334127935165,1144732.1388467373,0.5788556749392626,0.006200584152492916,0.0038293789013579826,2.4430559096045172,3.095306666666666,0.2813149687993807,0.28751555295187364,2.4430559096045172,0.9486351515151519,0.7071340501792113,0.5491895973851592,1.3045015141242944,0.711732725218285,0.3172606062483135,0.2337255029975714,0.5788556749392626,0.3349154268804124,0.2813149687993807,1.7908051525423718,0.2789437635482458,1.1980363636363625,0.27834522032472164,0.9739045161290314,0.8854560256532098,0.4647231720437686,0.0023712052511349335,0.5927687889060094,690,-0.49693302705764286,-0.8677888951924472,-0.25
2015,52,2016,10,0,2016-01-03,4.219371043771044,2.40991,0.1750841750841751,3.2970033283396987,0.2983985789994032,92601.1161353689,230.94061455162014,7167.943250079483,0.2521470233910252,0.0051242435045078015,485.7708172860977,1.1240643771043781,0,1,1,6381360.638063433,1.2590543237325083,27632.041468552787,69.0280949431006,2057160.1810325123,0.9986313726061313,0.010883026047529554,0.0046824418950366375,3.6573388552188533,4.219371043771044,0.28751555295187364,0.2983985789994032,3.6573388552188533,1.214282945614336,1.0071115600448934,0.3699991068911737,1.3045015141242944,-0.18043713701991626,0.6071424318680814,0.3781398932019826,0.9986313726061313,0.41977569766686873,0.28751555295187364,3.095306666666666,0.2813149687993807,1.7908051525423718,0.2789437635482458,1.1980363636363625,0.9350162426854148,0.35460488704253557,0.006200584152492916,1.3045015141242944,691,-0.5015311420751244,-0.8651395919323202,-0.5
2016,1,2016,11,1,2016-01-10,4.011115697990222,1.94328,0.2064095600217273,4.194590950121045,0.30254032616068466,92303.29509453512,295.3068255284999,7401.3980799364,0.2521496944871796,0.005122335374893273,633.6385737150761,-0.20825534578082205,0,1,1,8246581.602849581,1.213524251538204,27925.46900360658,64.36621097687978,1865220.9647861486,0.8975876217813461,0.004141747161281462,-0.006741278886248092,4.1152433708806315,4.219371043771044,0.2983985789994032,0.30254032616068466,4.1152433708806315,0.45790451566177826,0.7401035151492831,0.8262431766329248,1.3045015141242944,-1.3323197228852002,0.82502488977558,0.2190934084929719,0.9986313726061313,-0.10104375082478523,0.2983985789994032,4.219371043771044,0.28751555295187364,3.095306666666666,0.2813149687993807,1.7908051525423718,0.970941817426052,0.23931566428755804,0.010883026047529554,1.1240643771043781,692,-0.506115133238656,-0.8624659250699807,1.0
2016,2,2016,12,0,2016-01-17,5.486389016018308,1.99796,0.2745995423340961,5.568156818767618,0.30627089659365725,91834.76503766482,389.90830980820743,7775.326652526995,0.2521434375064772,0.005119120183121052,847.2642038493116,1.4752733180280861,0,1,1,10966684.265063291,1.6803212829975203,28126.315826553455,94.6014842797075,2720102.66221371,1.3735658686465735,0.003730570432972591,-0.00041117672830887075,4.748752357004264,5.486389016018308,0.30254032616068466,0.30627089659365725,4.748752357004264,0.6335089861236325,0.7970274497838803,0.8881340294910283,1.4752733180280861,1.6835286638089082,1.089928287678017,0.2507791217356315,1.3735658686465735,0.4759782468652274,0.30254032616068466,4.011115697990222,0.2983985789994032,4.219371043771044,0.28751555295187364,3.095306666666666,0.992708874098054,0.120536680255323,0.004141747161281462,-0.20825534578082205,693,-0.5106848714563105,-0.8597679698998164,0.5
2016,3,2016,13,0,2016-01-24,6.825117317574511,2.11829,0.3221993833504625,7.0396284170866155,0.30993311432942156,91211.03872134732,495.3360160836245,8293.625262569067,0.2521203358619711,0.005111408292402855,1085.33542002962,1.3387283015562028,0,1,1,14002812.986230977,2.115329865899536,28269.321292128632,105.42770627541705,3036128.7211676855,1.4714715983189972,0.003662217735764306,-6.835269720828485e-05,6.1557531667964085,6.825117317574511,0.30627089659365725,0.30993311432942156,6.1557531667964085,1.4070008097921445,0.868582091267822,0.9350643211848799,1.4752733180280861,-0.13654501647188333,1.2475416962489723,0.3069971883471931,1.4714715983189972,0.09790572967242372,0.30627089659365725,5.486389016018308,0.30254032616068466,4.011115697990222,0.2983985789994032,4.219371043771044,1.0,-1.6081226496766366e-16,0.003730570432972591,1.4752733180280861,694,-0.5152402280375453,-0.8570458024002091,0.25
2016,4,2016,14,0,2016-01-31,8.152420560747663,2.25112,0.3621495327102804,8.53885043639595,0.3101401068518614,90463.53707886128,599.9394735474034,8936.523447591353,0.25209797936439793,0.0051059185677619955,1292.4870695639684,1.3273032431731515,0,1,1,16832124.480888475,2.5283925838115917,28056.37105583536,104.60345746377891,2829311.494657498,1.499222019309335,0.00020699252243983057,-0.0034552252133244754,7.488768939161085,8.152420560747663,0.30993311432942156,0.3101401068518614,7.488768939161085,1.3330157723646767,1.3804349542524799,0.08233085340550572,1.4752733180280861,-0.0114250583830513,1.4480864954249686,0.06601147118426119,1.499222019309335,0.027750420990337865,0.30993311432942156,6.825117317574511,0.30627089659365725,5.486389016018308,0.30254032616068466,4.011115697990222,0.992708874098054,-0.12053668025532288,0.003662217735764306,1.3387283015562028,695,-0.5197810746968236,-0.8542994992313967,0.125
2016,5,2016,15,0,2016-02-07,10.07764737807114,2.37116,0.425009167583425,10.39032580438634,0.3096327475781741,89501.55448366105,729.0852323129011,9769.36028402606,0.2521000378020714,0.005104939711133867,1529.321037428984,1.9252268173234768,0,1,1,20204856.323733713,3.1203696467961493,27712.61222729362,129.1457587654977,3372731.8428452387,1.851475367990389,-0.0005073592736872801,-0.0007143517961271106,9.1150339694094,10.07764737807114,0.3096327475781741,0.3101401068518614,9.1150339694094,1.6262650302483141,1.5304194540176101,0.3419609240544155,1.9252268173234768,0.5979235741503253,1.607389661872907,0.2118393150821646,1.851475367990389,0.35225334868105396,0.3101401068518614,8.152420560747663,0.30993311432942156,6.825117317574511,0.30627089659365725,5.486389016018308,0.9709418174260521,-0.2393156642875575,0.00020699252243983057,1.3273032431731515,696,-0.5243072835572314,-0.8515291377333114,0.0625
2016,6,2016,16,0,2016-02-14,13.835583073079324,2.80035,0.4940662086196127,13.480111856809554,0.31670887176324813,88110.52250614805,944.6846360133055,10944.792857838665,0.25212234988218385,0.005102528559699105,2000.64287339086,3.757935695008184,0,1,1,26361787.690652683,4.381851905261646,27905.38417339243,215.59940370040442,6156931.36691897,3.0897860524232144,0.007076124185074029,0.007583483458761309,11.95661522557523,13.835583073079324,0.3096327475781741,0.31670887176324813,11.95661522557523,2.8415812561658313,2.3368219185016037,1.266511517698813,3.757935695008184,1.8327088776847074,2.1468278132409795,0.8354030680130088,3.0897860524232144,1.2383106844328253,0.3096327475781741,10.07764737807114,0.3101401068518614,8.152420560747663,0.30993311432942156,6.825117317574511,0.9350162426854148,-0.35460488704253545,-0.0005073592736872801,1.9252268173234768,697,-0.5288187271540767,-0.848734795923404,0.03125
2016,7,2016,17,0,2016-02-21,17.91030913288866,3.16475,0.5659312467932273,17.61804698061242,0.3228892020715554,86223.84791627504,1234.5713625997628,12541.580721125241,0.25214115033914963,0.005105571327287029,2588.186561543158,4.074726059809336,0,1,1,34371391.988266826,5.783045424773311,27840.749453225195,289.88672658645726,8009604.297614142,4.137935123802865,0.00618033030830728,-0.0008957938767667484,15.872946102983988,17.91030913288866,0.31670887176324813,0.3228892020715554,15.872946102983988,3.9163308774087575,3.2526295240469985,1.1604255655449789,4.074726059809336,0.3167903648011521,3.0263988480721564,1.1445470750450373,4.137935123802865,1.048149071379651,0.31670887176324813,13.835583073079324,0.3096327475781741,10.07764737807114,0.3101401068518614,8.152420560747663,0.8854560256532099,-0.4647231720437685,0.007076124185074029,3.757935695008184,698,-0.5333152784384774,-0.8459165524944463,0.015625
2016,8,2016,18,0,2016-02-28,18.602099274884644,3.15183,0.5901999560536146,19.502910618943748,0.31820248342134155,84367.7920467537,1369.512181762899,14262.695771483419,0.252133958811455,0.005108187914536204,2670.443374318119,0.691790141995984,0,1,1,36765980.1132023,5.919234186118631,26846.04095005234,134.9408191631362,2394588.124935478,1.8848636383313284,-0.004686718650213861,-0.010867048958521142,18.256204203886647,18.602099274884644,0.31820248342134155,0.3228892020715554,18.256204203886647,2.3832581009026583,2.841483965604501,1.8684155547557249,4.074726059809336,-3.3829359178133522,3.037528271519136,1.1274444271936641,4.137935123802865,-2.253071485471537,0.3228892020715554,17.91030913288866,0.31670887176324813,13.835583073079324,0.3096327475781741,10.07764737807114,0.8229838658936565,-0.5680647467311557,0.00618033030830728,4.074726059809336,699,-0.5377968107809421,-0.8430744868123146,0.0078125
2016,9,2016,19,0,2016-03-06,20.84428675058673,3.3321,0.6255600597397055,21.276374122004544,0.3190852227306562,82308.33373060703,1493.3325220595575,16198.333747333414,0.2521380341955693,0.005108967374593981,2787.854896703131,2.242187475702085,0,1,1,39219949.04140398,6.651103880472633,26263.37300101993,123.82034029665851,2453968.9282016754,1.7734635030607961,0.0008827393093146507,0.005569457959528512,19.723193012735685,20.84428675058673,0.31820248342134155,0.3190852227306562,19.723193012735685,1.4669888088490382,2.3362345591691347,1.6934277358185055,4.074726059809336,1.5503973337061012,2.59875408839833,1.3341331239221812,4.137935123802865,-0.11140013527053227,0.31820248342134155,18.602099274884644,0.3228892020715554,17.91030913288866,0.31670887176324813,13.835583073079324,0.7485107481711013,-0.6631226582407951,-0.004686718650213861,0.691790141995984,700,-0.5422631979749346,-0.8402086789137547,0.00390625
2016,10,2016,20,0,2016-03-13,22.877773817468103,3.56024,0.6425907752698724,22.835823976714973,0.32025381147151355,80062.68661130541,1605.2572554185665,18332.056133276164,0.2521460345885963,0.0051113388765697786,2860.7860389038274,2.0334870668813743,0,1,1,41159406.89982043,7.326694263027359,25640.380543919877,111.924733359009,1939457.858416453,1.5594498547104294,0.0011685887408573459,0.00028584943154269515,21.861030284027414,22.877773817468103,0.3190852227306562,0.32025381147151355,21.861030284027414,2.1378372712917297,1.6558215615264809,0.8413717362390759,2.242187475702085,-0.20870040882071095,1.7392589987008513,0.16538135847653224,1.8848636383313284,-0.21401364835036674,0.3190852227306562,20.84428675058673,0.31820248342134155,18.602099274884644,0.3228892020715554,17.91030913288866,0.6631226582407952,-0.7485107481711012,0.0008827393093146507,2.242187475702085,701,-0.5467143142404289,-0.8373192095041279,0.001953125
2016,11,2016,21,0,2016-03-20,17.596065969350523,3.05479,0.576015567988324,20.157122162818123,0.30957005806501614,78448.57581398044,1427.8853200684996,20123.53886595104,0.2521785144307933,0.005116797715976947,2312.5919505774905,-5.2817078481175805,0,1,1,34676666.44254795,5.447215163847696,24285.330169851746,-177.3719353500669,-6482740.457272485,-2.6787018138968506,-0.01068375340649741,-0.011852342147354755,20.236919893409308,22.877773817468103,0.30957005806501614,0.32025381147151355,20.236919893409308,-1.6241103906181067,-0.33534443517804063,4.284947167096773,2.242187475702085,-7.315194914998955,0.21807051462479166,2.51095955819416,1.7734635030607961,-4.23815166860728,0.32025381147151355,22.877773817468103,0.3190852227306562,20.84428675058673,0.31820248342134155,18.602099274884644,0.5680647467311558,-0.8229838658936564,0.0011685887408573459,2.0334870668813743,702,-0.5511500342274488,-0.8344061599551396,0.0009765625
2016,12,2016,22,0,2016-03-27,14.706282037533512,2.76732,0.5314268692284778,16.764217213622338,0.30228543451179213,77254.80663792287,1197.9299949853385,21547.263367091826,0.2522029775403196,0.005120247582230078,1816.344322424195,-2.8897839318170107,0,1,1,27975262.51831457,4.445494855768781,23353.002792668998,-229.95532508316114,-6701403.924233377,-3.392904949195785,-0.007284623553224012,0.003399129853273397,16.151174003442016,17.596065969350523,0.30228543451179213,0.30957005806501614,16.151174003442016,-4.085745889967292,-2.0460015710177393,3.7298787735533243,2.0334870668813743,2.39192391630057,-1.5040523027940687,2.6769956352959854,1.5594498547104294,-0.7142031352989342,0.30957005806501614,17.596065969350523,0.32025381147151355,22.877773817468103,0.3190852227306562,20.84428675058673,0.46472317204376906,-0.8854560256532096,-0.01068375340649741,-5.2817078481175805,703,-0.555570233019602,-0.8314696123025455,0.00048828125
2016,13,2016,23,0,2016-04-03,12.450541387170302,2.44161,0.5099316183653533,13.766949490533166,0.2983615161087912,76421.32813607424,987.7483813042321,22590.923482621492,0.25223308953733486,0.005123313403429054,1440.673320683432,-2.25574065036321,0,1,1,22521831.92180743,3.7147624046513834,22801.18332572653,-210.18161368110634,-5453430.5965071395,-2.9972677230891716,-0.003923918403000937,0.0033607051502230756,13.578411712351905,14.706282037533512,0.2983615161087912,0.30228543451179213,13.578411712351905,-2.572762291090111,-3.4757441434326,1.5958168433967685,-2.25574065036321,0.6340432814538008,-3.0229581620606023,0.35779397508708205,-2.6787018138968506,0.3956372261066132,0.30228543451179213,14.706282037533512,0.30957005806501614,17.596065969350523,0.32025381147151355,22.877773817468103,0.35460488704253584,-0.9350162426854147,-0.007284623553224012,-2.8897839318170107,704,-0.5599747861375949,-0.8285096492438424,0.000244140625
2016,14,2016,24,0,2016-04-10,9.680820307948396,2.03348,0.4760715771951727,10.891624837758862,0.29293087310356825,75953.40413985956,784.0627511271294,23262.53310901338,0.2522513638140942,0.005120713121035231,1099.0785039709929,-2.769721079221906,0,1,1,17444688.19597748,2.8358111451660784,22249.096989877235,-203.68563017710267,-5077143.725829951,-2.875324652774305,-0.005430643005222946,-0.0015067246022220093,11.065680847559346,12.450541387170302,0.29293087310356825,0.2983615161087912,11.065680847559346,-2.512730864792559,-2.6384152204673756,0.3367991123750861,-2.25574065036321,-0.5139804288586962,-3.088499108353087,0.27058217800479,-2.875324652774305,0.12194307031486673,0.2983615161087912,12.450541387170302,0.30228543451179213,14.706282037533512,0.30957005806501614,17.596065969350523,0.23931566428755768,-0.970941817426052,-0.003923918403000937,-2.25574065036321,705,-0.5643635695427404,-0.8255263541359394,0.0001220703125
2016,15,2016,25,0,2016-04-17,8.684880478468898,1.98593,0.4373205741626794,8.975094988641096,0.29263475647746473,75627.05471922678,647.9940898421686,23724.951190931137,0.2522522091528409,0.005122330492767897,901.8248119277299,-0.9959398294794983,0,1,1,14340825.073761,2.5414978838526334,22131.10474086883,-136.06866128496085,-3103863.12221648,-1.9165298491177651,-0.0002961166261035153,0.005134526379119431,9.182850393208643,9.680820307948396,0.29263475647746473,0.29293087310356825,9.182850393208643,-1.882830454350703,-2.0071338530215383,0.9126494317358739,-0.9959398294794983,1.7737812497424077,-2.596374074993747,0.5919110209247188,-1.9165298491177651,0.9587948036565397,0.29293087310356825,9.680820307948396,0.2983615161087912,12.450541387170302,0.30228543451179213,14.706282037533512,0.12053668025532308,-0.992708874098054,-0.005430643005222946,-2.769721079221906,706,-0.5687364596404467,-0.8225198109928116,6.103515625e-05
2016,16,2016,26,0,2016-04-24,8.710934140969162,1.91514,0.4548458149779735,8.174994014416024,0.30120185580882836,75353.41471360261,587.3364578519986,24059.24882854549,0.2522572950872978,0.005126414327700987,855.030463628553,0.02605366250026364,0,1,1,13330533.808734164,2.6237495290883937,22696.58835326938,-60.65763199016999,-1010291.2650268357,-0.8001009742250726,0.008567099331363626,0.008863215957467141,8.697907309719026,8.710934140969162,0.29263475647746473,0.30120185580882836,8.697907309719026,-0.48494308348961646,-1.2465357487337139,1.414633464072258,0.02605366250026364,1.021993491979762,-1.8639851587057141,1.0386091841355611,-0.8001009742250726,1.1164288748926925,0.29263475647746473,8.684880478468898,0.29293087310356825,9.680820307948396,0.2983615161087912,12.450541387170302,-3.216245299353273e-16,-1.0,-0.0002961166261035153,-0.9959398294794983,707,-0.5730933332837039,-0.8194901044831313,3.0517578125e-05
2016,17,2016,27,0,2016-05-01,6.3951742454728375,1.69968,0.3762575452716298,6.801580955661889,0.3001915397410345,75381.4690180512,489.4225439224056,24129.108438026436,0.2522589845893501,0.005124994806685182,709.7738509769015,-2.315759895496324,0,1,1,11075083.649856752,1.9197772036606997,22628.879252469877,-97.91391392959298,-2255450.158877412,-1.373413058754135,-0.0010103160677938372,-0.009577415399157463,7.553054193220996,8.710934140969162,0.3001915397410345,0.30120185580882836,7.553054193220996,-1.1448531164980302,-1.09521535415852,1.1740589454769257,0.02605366250026364,-2.3418135579965877,-1.363347960698991,0.5582824892674856,-0.8001009742250726,-0.5733120845290625,0.30120185580882836,8.710934140969162,0.29263475647746473,8.684880478468898,0.29293087310356825,9.680820307948396,-0.12053668025532283,-0.992708874098054,0.008567099331363626,0.02605366250026364,708,-0.5774340677765485,-0.8164373199278855,1.52587890625e-05
2016,18,2016,28,0,2016-05-08,4.946235999999999,1.57635,0.3137777777777777,5.560499179224421,0.2975181031639915,75601.04950891211,400.51366191478144,23998.436829173133,0.2522475624731118,0.005123515852739671,575.4327572690393,-1.4489382454728386,0,1,1,9008625.972351905,1.4715947525214486,22492.680847098545,-88.90888200762419,-2066457.6775048468,-1.2410817764374675,-0.002673436577042998,-0.0016631205092491608,5.670705122736415,6.3951742454728375,0.2975181031639915,0.3001915397410345,5.670705122736415,-1.8823490704845813,-1.2462148261563,1.1839954702863995,0.02605366250026364,0.8668216500234855,-1.1381986031388918,0.3001839387405158,-0.8001009742250726,0.13233128231666758,0.3001915397410345,6.3951742454728375,0.30120185580882836,8.710934140969162,0.29263475647746473,8.684880478468898,-0.23931566428755743,-0.9709418174260521,-0.0010103160677938372,-2.315759895496324,709,-0.581758540877517,-0.8133615432979743,7.62939453125e-06
2016,19,2016,29,0,2016-05-15,3.788022571148185,1.3935,0.2718351324828263,4.47103650914655,0.29403744855494374,75952.06793523526,322.4381163554331,23725.493948409294,0.2522325605230237,0.0051253095844923284,457.97877725045817,-1.158213428851814,0,1,1,7200930.574374274,1.11382049188895,22332.752268148328,-78.07554555934831,-1807695.3979776306,-1.0894626700778716,-0.003480654609047784,-0.0008072180320047861,4.367129285574088,4.946235999999999,0.29403744855494374,0.2975181031639915,4.367129285574088,-1.3035758371623265,-1.640970523273659,0.6021924546175749,-1.158213428851814,0.29072481662102456,-1.2346525017564913,0.14208433230676246,-1.0894626700778716,0.15161910635959597,0.2975181031639915,4.946235999999999,0.3001915397410345,6.3951742454728375,0.30120185580882836,8.710934140969162,-0.3546048870425356,-0.9350162426854148,-0.002673436577042998,-1.4489382454728386,710,-0.5860666308030928,-0.8102628612117867,3.814697265625e-06
2016,20,2016,30,0,2016-05-22,3.5670078431372545,1.29941,0.2745098039215686,3.891808710131022,0.29625079266341847,76293.04216946092,279.65095187161893,23427.306878667398,0.2522342889562255,0.005126603835792053,405.85097846225034,-0.22101472801093047,0,1,1,6320635.638980305,1.0567289009660423,22601.87421740641,-42.787164483814195,-880294.9353939695,-0.5792277990155275,0.002213344108474735,0.005693998717522519,3.677515207142716,3.788022571148185,0.29403744855494374,0.29625079266341847,3.677515207142716,-0.6896140784313722,-0.9427221341118613,0.6416980713431676,-0.22101472801093047,0.9371987008408835,-0.9699240818436222,0.34674165803247026,-0.5792277990155275,0.5102348710623441,0.29403744855494374,3.788022571148185,0.2975181031639915,4.946235999999999,0.3001915397410345,6.3951742454728375,-0.46472317204376806,-0.8854560256532101,-0.003480654609047784,-1.158213428851814,711,-0.5903582162311334,-0.807141360932764,1.9073486328125e-06
2016,21,2016,31,0,2016-05-29,2.7047471048513296,1.18379,0.2284820031298904,3.212669525959391,0.29252926720067285,76733.38894855788,230.88004413076254,23035.73100731136,0.25223776482506416,0.005127834656155483,331.20470324591975,-0.8622607382859249,0,1,1,5182509.410144542,0.791217688545301,22446.762038945846,-48.77090774085639,-1138126.2288357625,-0.679139184171631,-0.003721525462745623,-0.005934869571220358,3.1358774739942885,3.5670078431372545,0.29252926720067285,0.29625079266341847,3.1358774739942885,-0.5416377331484274,-0.7471629650495567,0.479083473172938,-0.22101472801093047,-0.6412460102749944,-0.7826098844216767,0.27039701416564765,-0.5792277990155275,-0.09991138515610354,0.29625079266341847,3.5670078431372545,0.29403744855494374,3.788022571148185,0.2975181031639915,4.946235999999999,-0.5680647467311556,-0.8229838658936565,0.002213344108474735,-0.22101472801093047,712,-0.5946331763042866,-0.8039971303669405,9.5367431640625e-07
2016,22,2016,32,0,2016-06-05,2.147052489626556,1.13723,0.1887966804979253,2.62345928244204,0.29054404928103905,77246.54966774723,188.81672813236904,22564.6336041204,0.2522445573614256,0.005128964894982471,270.8964365795256,-0.5576946152247735,0,1,1,4237713.0212191325,0.6238133243550357,22443.525333456182,-42.063315998393506,-944796.3889254099,-0.5892102435173512,-0.001985217919633797,0.0017363075431118258,2.425899797238939,2.7047471048513296,0.29054404928103905,0.29252926720067285,2.425899797238939,-0.7099776767553494,-0.5469900271738766,0.32075699926487966,-0.22101472801093047,0.3045661230611514,-0.6158590755681699,0.05502900515390497,-0.5792277990155275,0.08992894065427981,0.29252926720067285,2.7047471048513296,0.29625079266341847,3.5670078431372545,0.29403744855494374,3.788022571148185,-0.663122658240795,-0.7485107481711013,-0.003721525462745623,-0.8622607382859249,713,-0.5988913906333944,-0.80083025806047,4.76837158203125e-07
