Region,RSV_PC,Week,Year
Kumamoto,33.24,13,2021
Oita,0.31,13,2021
Miyazaki,47.64,13,2021
Kagoshima,14.48,13,2021
Okinawa,7.5,13,2021
Total No.,5.75,14,2021
Hokkaido,0.1,14,2021
Aomori,4.33,14,2021
Iwate,16.18,14,2021
Miyagi,2.24,14,2021
Akita,1.26,14,2021
Yamagata,0.48,14,2021
Fukushima,3.06,14,2021
Ibaraki,0.08,14,2021
Tochigi,2.48,14,2021
Gunma,0.04,14,2021
Saitama,0.17,14,2021
Chiba,0.13,14,2021
Tokyo,0.96,14,2021
Kanagawa,0.4,14,2021
Niigata,0.02,14,2021
Toyama,8.48,14,2021
Ishikawa,1.79,14,2021
Fukui,0.09,14,2021
Yamanashi,,14,2021
Nagano,0.02,14,2021
Gifu,0.08,14,2021
Shizuoka,4.07,14,2021
Aichi,1.98,14,2021
Mie,0.3,14,2021
Shiga,0.31,14,2021
Kyoto,1.5,14,2021
Osaka,12.64,14,2021
Hyogo,4.58,14,2021
Nara,1.79,14,2021
Wakayama,0.07,14,2021
Tottori,0.21,14,2021
Shimane,0.09,14,2021
Okayama,0.13,14,2021
Hiroshima,3.04,14,2021
Yamaguchi,3.26,14,2021
Tokushima,0.7,14,2021
Kagawa,0.18,14,2021
Ehime,0.06,14,2021
Kochi,0.04,14,2021
Fukuoka,35.43,14,2021
Saga,39.65,14,2021
Nagasaki,37.79,14,2021
Kumamoto,37.46,14,2021
Oita,0.69,14,2021
Miyazaki,55.89,14,2021
Kagoshima,14.91,14,2021
Okinawa,7.71,14,2021
Total No.,6.87,15,2021
Hokkaido,0.29,15,2021
Aomori,6.21,15,2021
Iwate,18.75,15,2021
Miyagi,2.69,15,2021
Akita,2.38,15,2021
Yamagata,1.31,15,2021
Fukushima,3.46,15,2021
Ibaraki,0.08,15,2021
Tochigi,3.1,15,2021
Gunma,0.07,15,2021
Saitama,0.19,15,2021
Chiba,0.18,15,2021
Tokyo,1.26,15,2021
Kanagawa,0.6,15,2021
Niigata,0.02,15,2021
Toyama,12.28,15,2021
Ishikawa,3.31,15,2021
Fukui,0.17,15,2021
Yamanashi,0.13,15,2021
Nagano,0.02,15,2021
Gifu,0.21,15,2021
Shizuoka,5.31,15,2021
Aichi,2.63,15,2021
Mie,0.41,15,2021
Shiga,0.89,15,2021
Kyoto,2.18,15,2021
Osaka,15.85,15,2021
Hyogo,5.78,15,2021
Nara,2.59,15,2021
Wakayama,0.2,15,2021
Tottori,0.21,15,2021
Shimane,0.09,15,2021
Okayama,0.28,15,2021
Hiroshima,4.21,15,2021
Yamaguchi,4.91,15,2021
Tokushima,0.74,15,2021
Kagawa,0.18,15,2021
Ehime,0.06,15,2021
Kochi,0.04,15,2021
Fukuoka,41.42,15,2021
Saga,47.17,15,2021
Nagasaki,41.86,15,2021
Kumamoto,42.34,15,2021
Oita,1.31,15,2021
Miyazaki,62.97,15,2021
Kagoshima,15.44,15,2021
Okinawa,7.88,15,2021
Total No.,8.28,16,2021
Hokkaido,0.48,16,2021
Aomori,7.79,16,2021
Iwate,21.45,16,2021
Miyagi,3.34,16,2021
Akita,4.5,16,2021
Yamagata,2.86,16,2021
Fukushima,3.62,16,2021
Ibaraki,0.12,16,2021
Tochigi,4.33,16,2021
Gunma,0.09,16,2021
Saitama,0.24,16,2021
Chiba,0.22,16,2021
Tokyo,1.5,16,2021
Kanagawa,0.86,16,2021
Niigata,0.02,16,2021
Toyama,17.52,16,2021
Ishikawa,5.17,16,2021
Fukui,1.87,16,2021
Yamanashi,0.21,16,2021
Nagano,0.02,16,2021
Gifu,0.63,16,2021
Shizuoka,7.44,16,2021
Aichi,3.67,16,2021
Mie,0.75,16,2021
Shiga,2.11,16,2021
Kyoto,3.61,16,2021
Osaka,19.68,16,2021
Hyogo,7.3,16,2021
Nara,4.74,16,2021
Wakayama,0.43,16,2021
Tottori,0.21,16,2021
Shimane,0.09,16,2021
Okayama,0.5,16,2021
Hiroshima,5.52,16,2021
Yamaguchi,7.57,16,2021
Tokushima,0.74,16,2021
Kagawa,0.18,16,2021
Ehime,0.06,16,2021
Kochi,0.04,16,2021
Fukuoka,48.39,16,2021
Saga,55.74,16,2021
Nagasaki,45.09,16,2021
Kumamoto,48.1,16,2021
Oita,2.72,16,2021
Miyazaki,70.47,16,2021
Kagoshima,15.81,16,2021
Okinawa,8.68,16,2021
Total No.,9.49,17,2021
Hokkaido,0.98,17,2021
Aomori,9.05,17,2021
Iwate,23.6,17,2021
Miyagi,3.84,17,2021
Akita,7.0,17,2021
Yamagata,5.07,17,2021
Fukushima,3.9,17,2021
Ibaraki,0.2,17,2021
Tochigi,5.69,17,2021
Gunma,0.09,17,2021
Saitama,0.27,17,2021
Chiba,0.24,17,2021
Tokyo,1.82,17,2021
Kanagawa,1.23,17,2021
Niigata,0.02,17,2021
Toyama,22.97,17,2021
Ishikawa,8.38,17,2021
Fukui,3.65,17,2021
Yamanashi,0.25,17,2021
Nagano,0.02,17,2021
Gifu,1.02,17,2021
Shizuoka,9.47,17,2021
Aichi,4.75,17,2021
Mie,1.14,17,2021
Shiga,3.23,17,2021
Kyoto,5.17,17,2021
Osaka,22.65,17,2021
Hyogo,8.48,17,2021
Nara,8.03,17,2021
Wakayama,0.63,17,2021
Tottori,0.26,17,2021
Shimane,0.17,17,2021
Okayama,0.8,17,2021
Hiroshima,7.15,17,2021
Yamaguchi,9.41,17,2021
Tokushima,0.74,17,2021
Kagawa,0.18,17,2021
Ehime,0.08,17,2021
Kochi,0.21,17,2021
Fukuoka,53.1,17,2021
Saga,61.48,17,2021
Nagasaki,47.05,17,2021
Kumamoto,51.04,17,2021
Oita,4.33,17,2021
Miyazaki,75.36,17,2021
Kagoshima,16.13,17,2021
Okinawa,8.59,17,2021
Total No.,10.26,18,2021
Hokkaido,1.15,18,2021
Aomori,10.14,18,2021
Iwate,25.33,18,2021
Miyagi,4.59,18,2021
Akita,8.85,18,2021
Yamagata,6.97,18,2021
Fukushima,4.06,18,2021
Ibaraki,0.31,18,2021
Tochigi,6.13,18,2021
Gunma,0.13,18,2021
Saitama,0.34,18,2021
Chiba,0.29,18,2021
Tokyo,2.04,18,2021
Kanagawa,1.4,18,2021
Niigata,0.02,18,2021
Toyama,25.9,18,2021
Ishikawa,11.69,18,2021
Fukui,5.35,18,2021
Yamanashi,0.25,18,2021
Nagano,0.02,18,2021
Gifu,1.02,18,2021
Shizuoka,11.28,18,2021
Aichi,5.71,18,2021
Mie,1.45,18,2021
Shiga,3.91,18,2021
Kyoto,6.22,18,2021
Osaka,24.92,18,2021
Hyogo,9.57,18,2021
Nara,10.06,18,2021
Wakayama,1.5,18,2021
Tottori,0.32,18,2021
Shimane,0.17,18,2021
Okayama,0.94,18,2021
Hiroshima,8.24,18,2021
Yamaguchi,11.46,18,2021
Tokushima,0.74,18,2021
Kagawa,0.18,18,2021
Ehime,0.14,18,2021
Kochi,0.32,18,2021
Fukuoka,55.53,18,2021
Saga,63.74,18,2021
Nagasaki,48.86,18,2021
Kumamoto,52.28,18,2021
Oita,5.64,18,2021
Miyazaki,77.86,18,2021
Kagoshima,16.3,18,2021
Okinawa,8.44,18,2021
Total No.,11.38,19,2021
Hokkaido,1.63,19,2021
Aomori,11.12,19,2021
Iwate,25.98,19,2021
Miyagi,5.16,19,2021
Akita,11.53,19,2021
Yamagata,8.48,19,2021
Fukushima,4.3,19,2021
Ibaraki,0.53,19,2021
Tochigi,6.85,19,2021
Gunma,0.13,19,2021
Saitama,0.4,19,2021
Chiba,0.33,19,2021
Tokyo,2.41,19,2021
Kanagawa,1.72,19,2021
Niigata,0.02,19,2021
Toyama,28.62,19,2021
Ishikawa,15.59,19,2021
Fukui,6.48,19,2021
Yamanashi,0.58,19,2021
Nagano,0.02,19,2021
Gifu,2.23,19,2021
Shizuoka,13.05,19,2021
Aichi,6.74,19,2021
Mie,2.43,19,2021
Shiga,4.69,19,2021
Kyoto,7.75,19,2021
Osaka,27.76,19,2021
Hyogo,10.89,19,2021
Nara,13.5,19,2021
Wakayama,1.87,19,2021
Tottori,0.32,19,2021
Shimane,0.26,19,2021
Okayama,1.33,19,2021
Hiroshima,9.32,19,2021
Yamaguchi,16.11,19,2021
Tokushima,0.87,19,2021
Kagawa,0.29,19,2021
Ehime,0.19,19,2021
Kochi,0.46,19,2021
Fukuoka,60.02,19,2021
Saga,65.48,19,2021
Nagasaki,50.37,19,2021
Kumamoto,53.84,19,2021
Oita,7.28,19,2021
Miyazaki,79.42,19,2021
Kagoshima,16.48,19,2021
Okinawa,8.74,19,2021
Total No.,13.21,20,2021
Hokkaido,2.5,20,2021
Aomori,12.64,20,2021
Iwate,26.58,20,2021
Miyagi,6.31,20,2021
Akita,14.47,20,2021
Yamagata,12.45,20,2021
Fukushima,4.82,20,2021
Ibaraki,0.85,20,2021
Tochigi,8.25,20,2021
Gunma,0.13,20,2021
Saitama,0.54,20,2021
Chiba,0.44,20,2021
Tokyo,3.26,20,2021
Kanagawa,2.65,20,2021
Niigata,0.11,20,2021
Toyama,33.41,20,2021
Ishikawa,22.31,20,2021
Fukui,11.96,20,2021
Yamanashi,0.79,20,2021
Nagano,0.04,20,2021
Gifu,4.13,20,2021
Shizuoka,16.2,20,2021
Aichi,8.6,20,2021
Mie,4.59,20,2021
Shiga,5.94,20,2021
Kyoto,9.82,20,2021
Osaka,31.89,20,2021
Hyogo,13.23,20,2021
Nara,23.26,20,2021
Wakayama,3.2,20,2021
Tottori,0.32,20,2021
Shimane,0.39,20,2021
Okayama,2.04,20,2021
Hiroshima,10.75,20,2021
Yamaguchi,24.8,20,2021
Tokushima,0.96,20,2021
Kagawa,0.64,20,2021
Ehime,0.64,20,2021
Kochi,0.86,20,2021
Fukuoka,64.88,20,2021
Saga,69.7,20,2021
Nagasaki,52.84,20,2021
Kumamoto,55.78,20,2021
Oita,10.83,20,2021
Miyazaki,82.53,20,2021
Kagoshima,16.83,20,2021
Okinawa,8.88,20,2021
Total No.,15.7,21,2021
Hokkaido,3.33,21,2021
Aomori,13.6,21,2021
Iwate,27.93,21,2021
Miyagi,8.66,21,2021
Akita,17.21,21,2021
Yamagata,17.55,21,2021
Fukushima,5.54,21,2021
Ibaraki,1.83,21,2021
Tochigi,10.29,21,2021
Gunma,0.5,21,2021
Saitama,0.8,21,2021
Chiba,0.83,21,2021
Tokyo,4.7,21,2021
Kanagawa,4.13,21,2021
Niigata,0.3,21,2021
Toyama,40.52,21,2021
Ishikawa,30.41,21,2021
Fukui,18.83,21,2021
Yamanashi,1.33,21,2021
Nagano,0.08,21,2021
Gifu,8.9,21,2021
Shizuoka,21.49,21,2021
Aichi,12.39,21,2021
Mie,8.39,21,2021
Shiga,7.97,21,2021
Kyoto,12.41,21,2021
Osaka,37.06,21,2021
Hyogo,16.14,21,2021
Nara,33.91,21,2021
Wakayama,6.47,21,2021
Tottori,0.32,21,2021
Shimane,0.7,21,2021
Okayama,3.28,21,2021
Hiroshima,12.07,21,2021
Yamaguchi,36.09,21,2021
Tokushima,1.39,21,2021
Kagawa,1.25,21,2021
Ehime,1.22,21,2021
Kochi,2.25,21,2021
Fukuoka,69.78,21,2021
Saga,72.61,21,2021
Nagasaki,55.07,21,2021
Kumamoto,58.48,21,2021
Oita,16.0,21,2021
Miyazaki,86.14,21,2021
Kagoshima,16.91,21,2021
Okinawa,9.0,21,2021
Total No.,18.27,22,2021
Hokkaido,4.01,22,2021
Aomori,15.31,22,2021
Iwate,28.63,22,2021
Miyagi,10.79,22,2021
Akita,19.56,22,2021
Yamagata,24.72,22,2021
Fukushima,6.36,22,2021
Ibaraki,2.63,22,2021
Tochigi,12.08,22,2021
Gunma,0.73,22,2021
Saitama,1.17,22,2021
Chiba,1.44,22,2021
Tokyo,6.53,22,2021
Kanagawa,6.1,22,2021
Niigata,0.95,22,2021
Toyama,46.76,22,2021
Ishikawa,38.83,22,2021
Fukui,28.43,22,2021
Yamanashi,1.96,22,2021
Nagano,0.08,22,2021
Gifu,14.69,22,2021
Shizuoka,27.13,22,2021
Aichi,16.61,22,2021
Mie,12.11,22,2021
Shiga,11.0,22,2021
Kyoto,15.13,22,2021
Osaka,41.87,22,2021
Hyogo,18.79,22,2021
Nara,41.29,22,2021
Wakayama,11.63,22,2021
Tottori,0.47,22,2021
Shimane,1.48,22,2021
Okayama,4.31,22,2021
Hiroshima,13.82,22,2021
Yamaguchi,48.07,22,2021
Tokushima,1.74,22,2021
Kagawa,1.93,22,2021
Ehime,2.08,22,2021
Kochi,3.0,22,2021
Fukuoka,73.98,22,2021
Saga,74.87,22,2021
Nagasaki,56.81,22,2021
Kumamoto,60.06,22,2021
Oita,20.94,22,2021
Miyazaki,88.36,22,2021
Kagoshima,17.09,22,2021
Okinawa,9.21,22,2021
Total No.,20.88,23,2021
Hokkaido,4.79,23,2021
Aomori,16.62,23,2021
Iwate,29.1,23,2021
Miyagi,13.29,23,2021
Akita,22.91,23,2021
Yamagata,30.79,23,2021
Fukushima,7.44,23,2021
Ibaraki,3.27,23,2021
Tochigi,13.77,23,2021
Gunma,0.91,23,2021
Saitama,1.89,23,2021
Chiba,2.21,23,2021
Tokyo,9.08,23,2021
Kanagawa,8.47,23,2021
Niigata,2.77,23,2021
Toyama,54.41,23,2021
Ishikawa,45.38,23,2021
Fukui,41.61,23,2021
Yamanashi,2.29,23,2021
Nagano,0.13,23,2021
Gifu,19.33,23,2021
Shizuoka,32.57,23,2021
Aichi,20.5,23,2021
Mie,17.55,23,2021
Shiga,13.91,23,2021
Kyoto,17.49,23,2021
Osaka,46.04,23,2021
Hyogo,21.7,23,2021
Nara,46.5,23,2021
Wakayama,17.33,23,2021
Tottori,0.47,23,2021
Shimane,2.09,23,2021
Okayama,5.39,23,2021
Hiroshima,15.27,23,2021
Yamaguchi,57.69,23,2021
Tokushima,2.7,23,2021
Kagawa,2.89,23,2021
Ehime,3.06,23,2021
Kochi,5.64,23,2021
Fukuoka,77.79,23,2021
Saga,76.74,23,2021
Nagasaki,59.19,23,2021
Kumamoto,61.14,23,2021
Oita,27.72,23,2021
Miyazaki,89.97,23,2021
Kagoshima,17.43,23,2021
Okinawa,9.32,23,2021
Total No.,23.94,24,2021
Hokkaido,5.96,24,2021
Aomori,18.29,24,2021
Iwate,29.4,24,2021
Miyagi,16.91,24,2021
Akita,26.21,24,2021
Yamagata,38.97,24,2021
Fukushima,9.44,24,2021
Ibaraki,4.13,24,2021
Tochigi,16.6,24,2021
Gunma,1.17,24,2021
Saitama,3.11,24,2021
Chiba,4.43,24,2021
Tokyo,12.39,24,2021
Kanagawa,11.89,24,2021
Niigata,4.77,24,2021
Toyama,62.38,24,2021
Ishikawa,52.41,24,2021
Fukui,53.61,24,2021
Yamanashi,3.29,24,2021
Nagano,0.3,24,2021
Gifu,23.9,24,2021
Shizuoka,39.5,24,2021
Aichi,24.42,24,2021
Mie,24.52,24,2021
Shiga,16.66,24,2021
Kyoto,19.76,24,2021
Osaka,49.56,24,2021
Hyogo,25.05,24,2021
Nara,51.94,24,2021
Wakayama,23.03,24,2021
Tottori,0.68,24,2021
Shimane,3.52,24,2021
Okayama,6.87,24,2021
Hiroshima,16.65,24,2021
Yamaguchi,67.73,24,2021
Tokushima,4.65,24,2021
Kagawa,4.82,24,2021
Ehime,4.5,24,2021
Kochi,9.43,24,2021
Fukuoka,81.9,24,2021
Saga,79.26,24,2021
Nagasaki,60.81,24,2021
Kumamoto,62.74,24,2021
Oita,33.58,24,2021
Miyazaki,91.72,24,2021
Kagoshima,17.93,24,2021
Okinawa,9.53,24,2021
Total No.,27.82,25,2021
Hokkaido,7.52,25,2021
Aomori,19.33,25,2021
Iwate,29.9,25,2021
Miyagi,24.03,25,2021
Akita,30.38,25,2021
Yamagata,46.76,25,2021
Fukushima,11.96,25,2021
Ibaraki,5.05,25,2021
Tochigi,20.21,25,2021
Gunma,1.79,25,2021
Saitama,5.07,25,2021
Chiba,7.67,25,2021
Tokyo,17.21,25,2021
Kanagawa,16.88,25,2021
Niigata,8.48,25,2021
Toyama,71.17,25,2021
Ishikawa,59.9,25,2021
Fukui,66.57,25,2021
Yamanashi,4.54,25,2021
Nagano,0.68,25,2021
Gifu,29.9,25,2021
Shizuoka,48.27,25,2021
Aichi,28.66,25,2021
Mie,36.14,25,2021
Shiga,19.4,25,2021
Kyoto,22.47,25,2021
Osaka,52.92,25,2021
Hyogo,29.41,25,2021
Nara,57.5,25,2021
Wakayama,33.27,25,2021
Tottori,1.68,25,2021
Shimane,6.13,25,2021
Okayama,8.3,25,2021
Hiroshima,18.34,25,2021
Yamaguchi,78.96,25,2021
Tokushima,8.35,25,2021
Kagawa,7.21,25,2021
Ehime,7.14,25,2021
Kochi,16.36,25,2021
Fukuoka,85.89,25,2021
Saga,82.04,25,2021
Nagasaki,61.98,25,2021
Kumamoto,64.02,25,2021
Oita,40.83,25,2021
Miyazaki,93.78,25,2021
Kagoshima,18.89,25,2021
Okinawa,9.88,25,2021
Total No.,31.95,26,2021
Hokkaido,9.14,26,2021
Aomori,21.43,26,2021
Iwate,30.33,26,2021
Miyagi,34.38,26,2021
Akita,33.76,26,2021
Yamagata,53.59,26,2021
Fukushima,15.26,26,2021
Ibaraki,6.47,26,2021
Tochigi,24.19,26,2021
Gunma,2.85,26,2021
Saitama,7.97,26,2021
Chiba,11.96,26,2021
Tokyo,23.36,26,2021
Kanagawa,22.59,26,2021
Niigata,14.09,26,2021
Toyama,77.52,26,2021
Ishikawa,67.76,26,2021
Fukui,78.87,26,2021
Yamanashi,6.17,26,2021
Nagano,0.79,26,2021
Gifu,36.4,26,2021
Shizuoka,54.99,26,2021
Aichi,32.19,26,2021
Mie,52.14,26,2021
Shiga,22.57,26,2021
Kyoto,24.53,26,2021
Osaka,55.7,26,2021
Hyogo,35.13,26,2021
Nara,62.85,26,2021
Wakayama,43.63,26,2021
Tottori,2.42,26,2021
Shimane,10.22,26,2021
Okayama,10.31,26,2021
Hiroshima,19.75,26,2021
Yamaguchi,86.93,26,2021
Tokushima,11.91,26,2021
Kagawa,10.18,26,2021
Ehime,11.86,26,2021
Kochi,24.68,26,2021
Fukuoka,88.02,26,2021
Saga,82.65,26,2021
Nagasaki,63.19,26,2021
Kumamoto,65.22,26,2021
Oita,48.39,26,2021
Miyazaki,96.17,26,2021
Kagoshima,19.61,26,2021
Okinawa,10.06,26,2021
Total No.,37.0,27,2021
Hokkaido,11.62,27,2021
Aomori,22.48,27,2021
Iwate,30.43,27,2021
Miyagi,45.62,27,2021
Akita,36.76,27,2021
Yamagata,61.24,27,2021
Fukushima,19.98,27,2021
Ibaraki,10.01,27,2021
Tochigi,28.79,27,2021
Gunma,4.64,27,2021
Saitama,12.33,27,2021
Chiba,18.69,27,2021
Tokyo,31.23,27,2021
Kanagawa,29.88,27,2021
Niigata,21.98,27,2021
Toyama,84.28,27,2021
Ishikawa,78.93,27,2021
Fukui,89.52,27,2021
Yamanashi,8.92,27,2021
Nagano,1.0,27,2021
Gifu,42.27,27,2021
Shizuoka,62.4,27,2021
Aichi,35.95,27,2021
Mie,71.45,27,2021
Shiga,25.14,27,2021
Kyoto,27.11,27,2021
Osaka,58.7,27,2021
Hyogo,42.7,27,2021
Nara,66.62,27,2021
Wakayama,56.97,27,2021
Tottori,3.16,27,2021
Shimane,15.39,27,2021
Okayama,13.61,27,2021
Hiroshima,22.39,27,2021
Yamaguchi,95.47,27,2021
Tokushima,19.57,27,2021
Kagawa,13.61,27,2021
Ehime,16.44,27,2021
Kochi,36.07,27,2021
Fukuoka,89.81,27,2021
Saga,83.65,27,2021
Nagasaki,64.47,27,2021
Kumamoto,66.04,27,2021
Oita,55.81,27,2021
Miyazaki,97.94,27,2021
Kagoshima,20.5,27,2021
Okinawa,10.41,27,2021
Total No.,43.01,28,2021
Hokkaido,15.82,28,2021
Aomori,24.29,28,2021
Iwate,30.63,28,2021
Miyagi,58.57,28,2021
Akita,40.85,28,2021
Yamagata,70.0,28,2021
Fukushima,26.4,28,2021
Ibaraki,13.79,28,2021
Tochigi,32.9,28,2021
Gunma,7.64,28,2021
Saitama,18.99,28,2021
Chiba,27.29,28,2021
Tokyo,40.16,28,2021
Kanagawa,37.2,28,2021
Niigata,35.32,28,2021
Toyama,90.1,28,2021
Ishikawa,91.66,28,2021
Fukui,98.3,28,2021
Yamanashi,13.21,28,2021
Nagano,2.13,28,2021
Gifu,48.35,28,2021
Shizuoka,70.09,28,2021
Aichi,39.55,28,2021
Mie,90.89,28,2021
Shiga,28.4,28,2021
Kyoto,30.79,28,2021
Osaka,62.7,28,2021
Hyogo,51.68,28,2021
Nara,71.74,28,2021
Wakayama,70.13,28,2021
Tottori,4.74,28,2021
Shimane,21.17,28,2021
Okayama,18.15,28,2021
Hiroshima,27.23,28,2021
Yamaguchi,102.78,28,2021
Tokushima,39.78,28,2021
Kagawa,20.21,28,2021
Ehime,22.36,28,2021
Kochi,48.39,28,2021
Fukuoka,91.66,28,2021
Saga,85.04,28,2021
Nagasaki,65.35,28,2021
Kumamoto,66.74,28,2021
Oita,64.75,28,2021
Miyazaki,98.97,28,2021
Kagoshima,21.19,28,2021
Okinawa,10.74,28,2021
Total No.,47.65,29,2021
Hokkaido,19.4,29,2021
Aomori,25.17,29,2021
Iwate,31.2,29,2021
Miyagi,66.21,29,2021
Akita,43.12,29,2021
Yamagata,75.62,29,2021
Fukushima,32.18,29,2021
Ibaraki,17.85,29,2021
Tochigi,35.83,29,2021
Gunma,9.92,29,2021
Saitama,25.12,29,2021
Chiba,34.18,29,2021
Tokyo,46.83,29,2021
Kanagawa,42.09,29,2021
Niigata,46.61,29,2021
Toyama,93.31,29,2021
Ishikawa,99.79,29,2021
Fukui,104.17,29,2021
Yamanashi,16.63,29,2021
Nagano,3.34,29,2021
Gifu,51.96,29,2021
Shizuoka,74.95,29,2021
Aichi,41.75,29,2021
Mie,101.8,29,2021
Shiga,30.77,29,2021
Kyoto,34.17,29,2021
Osaka,66.31,29,2021
Hyogo,59.71,29,2021
Nara,75.71,29,2021
Wakayama,78.97,29,2021
Tottori,6.37,29,2021
Shimane,27.43,29,2021
Okayama,22.56,29,2021
Hiroshima,30.82,29,2021
Yamaguchi,107.87,29,2021
Tokushima,59.57,29,2021
Kagawa,26.82,29,2021
Ehime,28.36,29,2021
Kochi,59.93,29,2021
Fukuoka,92.78,29,2021
Saga,85.87,29,2021
Nagasaki,66.0,29,2021
Kumamoto,67.28,29,2021
Oita,71.06,29,2021
Miyazaki,100.31,29,2021
Kagoshima,22.74,29,2021
Okinawa,11.18,29,2021
Total No.,51.69,30,2021
Hokkaido,24.37,30,2021
Aomori,26.29,30,2021
Iwate,31.68,30,2021
Miyagi,72.34,30,2021
Akita,44.59,30,2021
Yamagata,81.9,30,2021
Fukushima,39.64,30,2021
Ibaraki,21.71,30,2021
Tochigi,38.91,30,2021
Gunma,13.81,30,2021
Saitama,30.83,30,2021
Chiba,39.93,30,2021
Tokyo,51.35,30,2021
Kanagawa,45.09,30,2021
Niigata,58.7,30,2021
Toyama,96.24,30,2021
Ishikawa,104.93,30,2021
Fukui,109.0,30,2021
Yamanashi,19.71,30,2021
Nagano,5.26,30,2021
Gifu,54.19,30,2021
Shizuoka,78.59,30,2021
Aichi,43.29,30,2021
Mie,107.39,30,2021
Shiga,33.69,30,2021
Kyoto,36.95,30,2021
Osaka,69.35,30,2021
Hyogo,66.11,30,2021
Nara,78.62,30,2021
Wakayama,85.9,30,2021
Tottori,8.21,30,2021
Shimane,35.52,30,2021
Okayama,26.2,30,2021
Hiroshima,35.15,30,2021
Yamaguchi,110.44,30,2021
Tokushima,82.09,30,2021
Kagawa,37.04,30,2021
Ehime,35.19,30,2021
Kochi,71.46,30,2021
Fukuoka,93.96,30,2021
Saga,86.35,30,2021
Nagasaki,66.58,30,2021
Kumamoto,68.02,30,2021
Oita,74.94,30,2021
Miyazaki,101.53,30,2021
Kagoshima,24.48,30,2021
Okinawa,11.59,30,2021
Total No.,55.26,31,2021
Hokkaido,29.12,31,2021
Aomori,27.07,31,2021
Iwate,32.4,31,2021
Miyagi,76.19,31,2021
Akita,45.5,31,2021
Yamagata,87.59,31,2021
Fukushima,48.02,31,2021
Ibaraki,24.8,31,2021
Tochigi,40.52,31,2021
Gunma,17.64,31,2021
Saitama,36.74,31,2021
Chiba,43.1,31,2021
Tokyo,55.21,31,2021
Kanagawa,46.72,31,2021
Niigata,72.29,31,2021
Toyama,99.24,31,2021
Ishikawa,108.59,31,2021
Fukui,112.96,31,2021
Yamanashi,22.58,31,2021
Nagano,10.13,31,2021
Gifu,56.12,31,2021
Shizuoka,80.7,31,2021
Aichi,44.48,31,2021
Mie,110.5,31,2021
Shiga,34.68,31,2021
Kyoto,39.93,31,2021
Osaka,71.81,31,2021
Hyogo,70.83,31,2021
Nara,81.03,31,2021
Wakayama,89.8,31,2021
Tottori,12.47,31,2021
Shimane,44.43,31,2021
Okayama,29.2,31,2021
Hiroshima,40.94,31,2021
Yamaguchi,112.69,31,2021
Tokushima,100.48,31,2021
Kagawa,45.68,31,2021
Ehime,45.78,31,2021
Kochi,83.89,31,2021
Fukuoka,95.09,31,2021
Saga,86.43,31,2021
Nagasaki,67.3,31,2021
Kumamoto,68.5,31,2021
Oita,76.92,31,2021
Miyazaki,102.5,31,2021
Kagoshima,26.61,31,2021
Okinawa,12.36,31,2021
Total No.,57.77,32,2021
Hokkaido,33.96,32,2021
Aomori,27.71,32,2021
Iwate,33.2,32,2021
Miyagi,78.26,32,2021
Akita,45.91,32,2021
Yamagata,92.41,32,2021
Fukushima,54.98,32,2021
Ibaraki,27.24,32,2021
Tochigi,41.77,32,2021
Gunma,21.06,32,2021
Saitama,40.87,32,2021
Chiba,45.06,32,2021
Tokyo,57.49,32,2021
Kanagawa,47.64,32,2021
Niigata,83.16,32,2021
Toyama,101.41,32,2021
Ishikawa,111.93,32,2021
Fukui,115.48,32,2021
Yamanashi,24.63,32,2021
Nagano,13.17,32,2021
Gifu,57.31,32,2021
Shizuoka,81.94,32,2021
Aichi,45.19,32,2021
Mie,111.61,32,2021
Shiga,37.86,32,2021
Kyoto,41.59,32,2021
Osaka,73.65,32,2021
Hyogo,73.19,32,2021
Nara,82.62,32,2021
Wakayama,92.3,32,2021
Tottori,18.05,32,2021
Shimane,51.13,32,2021
Okayama,31.37,32,2021
Hiroshima,44.7,32,2021
Yamaguchi,115.04,32,2021
Tokushima,109.83,32,2021
Kagawa,56.29,32,2021
Ehime,53.42,32,2021
Kochi,93.89,32,2021
Fukuoka,96.04,32,2021
Saga,90.36,32,2021
Nagasaki,67.74,32,2021
Kumamoto,68.7,32,2021
Oita,77.56,32,2021
Miyazaki,103.08,32,2021
Kagoshima,28.48,32,2021
Okinawa,12.91,32,2021
Total No.,59.82,33,2021
Hokkaido,37.9,33,2021
Aomori,28.07,33,2021
Iwate,33.85,33,2021
Miyagi,81.29,33,2021
Akita,46.15,33,2021
Yamagata,95.86,33,2021
Fukushima,60.88,33,2021
Ibaraki,29.09,33,2021
Tochigi,42.85,33,2021
Gunma,23.92,33,2021
Saitama,43.57,33,2021
Chiba,46.23,33,2021
Tokyo,58.92,33,2021
Kanagawa,48.13,33,2021
Niigata,93.46,33,2021
Toyama,102.86,33,2021
Ishikawa,113.0,33,2021
Fukui,117.48,33,2021
Yamanashi,26.21,33,2021
Nagano,17.19,33,2021
Gifu,58.29,33,2021
Shizuoka,82.61,33,2021
Aichi,45.7,33,2021
Mie,112.36,33,2021
Shiga,38.74,33,2021
Kyoto,42.74,33,2021
Osaka,74.93,33,2021
Hyogo,75.76,33,2021
Nara,84.18,33,2021
Wakayama,94.3,33,2021
Tottori,25.32,33,2021
Shimane,56.7,33,2021
Okayama,33.31,33,2021
Hiroshima,47.61,33,2021
