YEAR,WEEK,flu_season_year,flu_weekid,holiday_effect,date,ILI+,ILI_weight,pos,ILI_est,beta,S,I,R
2019,36,2019,45,0,2019-09-08,2.769644591611478,1.14059,0.2428256070640176,3.1538701861726977,0.3573526789847472,73354.72218961133,227.37635363733466,26417.90145675145
2019,37,2019,46,0,2019-09-15,2.962671596638655,1.23272,0.2403361344537815,3.4839333193573454,0.3551702279077196,73948.20113270126,251.43784137837736,25800.361025920287
2019,38,2019,47,0,2019-09-22,2.377371818181818,1.24529,0.1909090909090909,3.3752749670873117,0.3439333488160066,74595.10046669417,244.16724515432384,25160.73228815145
2019,39,2019,48,0,2019-09-29,2.5480190476190465,1.33771,0.1904761904761904,3.321464558129167,0.33741855257455716,75206.684796561,240.8233314189449,24552.491872020033
2019,40,2019,49,0,2019-10-06,2.522156838905775,1.49064,0.1691995947315096,3.2733999794970234,0.3331458834768723,75787.2557064746,237.70140691911706,23975.042886606258
2019,41,2019,50,0,2019-10-13,2.864238147138962,1.59269,0.1798365122615803,3.4357515590503533,0.33309171890702516,76277.51271929524,248.062170954175,23474.425109750548
2019,42,2019,51,0,2019-10-20,3.227826035031846,1.72517,0.1871019108280254,3.6984237441865826,0.3323406447644173,76722.70881863307,268.99944742642134,23008.291733940496
2019,43,2019,52,0,2019-10-27,3.6832931726907625,1.83428,0.2008032128514056,4.1178650629936095,0.3353624533157032,77085.51523953803,297.408120720364,22617.076639741706
2019,44,2020,1,0,2019-11-03,4.599726988102692,2.04049,0.2254226675015654,4.807732742555453,0.34222673954935134,77360.69804884391,346.4036747699167,22292.89827638609
2019,45,2020,2,0,2019-11-10,7.332482701320834,2.39351,0.3063485300383468,6.677549560501345,0.35691808976417505,77309.33495108588,479.25101570804617,22211.414033206067
2019,46,2020,3,0,2019-11-17,9.323260416666669,2.63245,0.3541666666666667,9.131372901068836,0.36518021596337374,76976.97633699102,653.525741226123,22369.497921782793
2019,47,2020,4,0,2019-11-24,11.592505698005697,2.91944,0.3970797720797721,11.81412245423629,0.36655114069532096,76337.36264339343,845.286535518503,22817.35082108801
2019,48,2020,5,0,2019-12-01,17.27740016956337,3.41066,0.506570580754557,16.802690918094417,0.3760795008891883,75008.12895732008,1198.3984732092717,23793.47256947062
2019,49,2020,6,0,2019-12-08,15.495199754525927,3.2622,0.4749923289352562,17.635326226527877,0.36010816527008466,73981.15608731082,1265.6078557462085,24753.23605694307
2019,50,2020,7,0,2019-12-15,21.0657698630137,3.94308,0.5342465753424658,20.823976696191963,0.3635500990997761,72283.5859611723,1491.9033109742295,26224.510727853598
2019,51,2020,8,0,2019-12-22,30.550740134529143,5.06529,0.6031390134529148,27.426211956432606,0.3807784386632218,69645.95658752075,1959.1423967094515,28394.90101576984
2019,52,2020,9,0,2019-12-29,50.65791891314666,7.06161,0.7173706691979117,49.577669370561374,0.48730497325248945,64621.200019661395,3510.6730547235848,31868.126925614946
2020,1,2020,10,1,2020-01-05,40.41897948113207,5.91974,0.6827830188679245,42.08059855770503,0.3612803826412587,60696.57669001393,3067.95238938512,36235.47092060094
2020,2,2020,11,0,2020-01-12,31.040055087177223,4.94176,0.628117413374531,32.222572115534106,0.3574418877649985,58266.59916660966,2383.9857059167307,39349.41512747358
2020,3,2020,12,0,2020-01-19,34.97197668288727,5.33174,0.6559205190592052,28.86128816323843,0.37810092345451396,60891.417500534946,2137.707050734607,42506.458857869926
2020,4,2020,13,0,2020-01-26,39.96472632,6.08106,0.6572,39.14944820332042,0.4759461140187496,54680.377141718025,2636.9134880005213,42682.70937028153
2020,5,2020,14,0,2020-02-02,42.94699790986283,6.74724,0.6365120836054866,41.93929952741146,0.4887330029779509,50958.5714031698,2993.684683337211,46047.74391349297
2020,6,2020,15,0,2020-02-09,44.14768649602824,6.7998,0.6492497793468667,42.14249958343535,0.4967234001320622,47274.08734950697,3031.8480651867258,49694.06458530641
2020,7,2020,16,0,2020-02-16,39.82200119165839,6.11292,0.6514399205561072,37.95151652332026,0.5031075262428849,44279.75562214017,2758.6637412211403,52961.5806366387
2020,8,2020,17,0,2020-02-23,34.39685356813996,5.55671,0.6190147329650092,32.0172104743274,0.5114588151674333,42143.8754417586,2353.084114801903,55503.0404434394
2020,9,2020,18,0,2020-03-01,30.73416054884189,5.12279,0.5999496475327291,26.9586818399429,0.5238534190369992,40722.9305046043,1991.978541858504,57285.090953537125
2020,10,2020,19,0,2020-03-08,28.41082252165544,5.26652,0.539461020211742,23.378614401881578,0.5392032516786726,39867.7487581959,1730.0292215849886,58402.22202021908
2020,11,2020,20,0,2020-03-15,24.424484564315357,5.67081,0.4307053941908714,20.411615973830845,0.5510145840780133,39483.48697082285,1510.7983875029565,59005.714641674174
2020,12,2020,21,0,2020-03-22,13.91860820244328,6.38029,0.2181500872600349,15.968005730780938,0.5449453629855259,39871.408735910496,1186.4914639707222,58942.099800118776
2020,13,2020,22,0,2020-03-29,3.910666604651162,4.91692,0.0795348837209302,6.852889129976725,0.3524273627810485,41317.22701973901,585.0529617171347,58097.72001854384
2020,14,2020,23,0,2020-04-05,1.3824036511156157,3.78625,0.0365111561866125,2.6743481924125403,0.30979015103295254,43382.13181019351,236.64109743294117,56381.2270923737
2020,15,2020,24,0,2020-04-12,0.9574482421875,2.80122,0.0341796875,1.3338775909881935,0.31159483888234724,45390.852726150355,114.96426573916139,54494.18300811043
2020,16,2020,25,0,2020-04-19,0.5759972942502816,2.12879,0.0270574971815107,0.7578358034214913,0.3188701297088858,47354.405599799305,62.99957443045348,52582.59482577024
2020,17,2020,26,0,2020-04-26,0.6294733656174328,1.73315,0.036319612590799,0.5228243705903584,0.33264816218596616,49219.55325337736,41.92254220906249,50738.52420441352
2020,18,2020,27,0,2020-05-03,0.5073551999999999,1.40932,0.036,0.41316908036114086,0.3463004387214463,51014.499763022846,32.263174473225064,48953.23706250398
2020,19,2020,28,0,2020-05-10,0.5191745839636903,1.18336,0.0438729198184568,0.3774704525420703,0.35985599294463977,52712.60591075031,29.534379799579693,47257.859709450124
2020,20,2020,29,0,2020-05-17,0.4373803779069763,1.11451,0.0392441860465116,0.37970315935642207,0.3716313202227583,54329.72199316374,29.499671174665156,45640.7783356616
2020,21,2020,30,0,2020-05-24,0.0181142342342342,1.00534,0.0018018018018018,0.3028946852973481,0.3717816194993523,56051.420519307176,23.512778311794673,43925.06670238102
2020,22,2020,31,0,2020-05-31,0.06666191369606,0.88827,0.0075046904315197,0.30092122319642617,0.37536476102156047,57645.43081288372,23.01542262734447,42331.55376448912
2020,23,2020,32,0,2020-06-07,0.044975801104972,0.814062,0.005524861878453,0.3055814837682535,0.3778028568860049,59197.39314435568,22.50753203902974,40780.09932360528
2020,24,2020,33,0,2020-06-14,0.1430343589743581,0.836751,0.017094017094017,0.33864262267489875,0.3818565737081129,60658.21797362742,25.627321912096928,39316.15470446051
2020,25,2020,34,0,2020-06-21,0.0,0.928456,0.0,0.14940177184824427,0.37080385700700497,62283.11007270851,12.22116022800644,37704.668767063384
2020,26,2020,35,0,2020-06-28,0.1593725581395346,1.14217,0.013953488372093,0.2454020580126028,0.3741969572876067,63650.36732235577,19.008756219780526,36330.623921424965
2020,27,2020,36,0,2020-07-05,0.0,1.27401,0.0,0.13518534440691263,0.3698188821158513,65109.89645931903,11.202380648526765,34878.90116003247
2020,28,2020,37,0,2020-07-12,0.1018498113207539,1.34951,0.0075471698113207,0.24282243958518823,0.3701265401635922,66410.28946343895,18.2254661845173,33571.48507037637
2020,29,2020,38,0,2020-07-19,0.0,1.34471,0.0,0.1308775536295418,0.3644975864928904,67760.34983765442,10.231629349785608,32229.418532995725
2020,30,2020,39,0,2020-07-26,0.093963846153845,1.22153,0.0076923076923076,0.23801145810157118,0.3661136518013264,68925.44552572552,18.2797124624228,31056.27476181197
2020,31,2020,40,0,2020-08-02,0.0,1.15258,0.0,0.13889160689590466,0.35932412248569384,70160.39892847021,11.015899159217216,29828.585172370564
2020,32,2020,41,0,2020-08-09,0.0,1.0626,0.0,0.11216996129281717,0.35721712457085586,71295.68616444411,9.489655493523031,28694.82418006227
2020,33,2020,42,0,2020-08-16,0.0736754887218044,0.979884,0.0075187969924812,0.23415032645144604,0.3593256647154157,72379.68434350166,17.64829484846256,27602.667361650187
2020,34,2020,43,0,2020-08-23,0.0,0.969202,0.0,0.13848790062212227,0.35428561026768146,73495.76796910426,11.231055332357464,26493.00097556336
2020,35,2020,44,0,2020-08-30,0.0,1.00022,0.0,0.11868243046832178,0.3492268061930842,74608.93824853431,10.574691908523164,25380.487059557057
2020,36,2020,45,0,2020-09-06,0.0107196391152495,0.920817,0.0011641443538998,0.2301812325353031,0.3489951298318538,75589.12004606028,16.946515890342816,24393.933438049084
2020,37,2020,46,0,2020-09-13,0.0651257861635217,1.0355,0.0062893081761006,0.33986191195422216,0.35067688971226757,76491.35782744871,24.96048746573396,23483.681685085507
2020,38,2020,47,0,2020-09-20,0.0449001382488471,0.974333,0.0046082949308755,0.4146209281054716,0.34908072351168873,77383.8422802458,30.16062274714154,22585.99709700698
2020,39,2020,48,0,2020-09-27,0.0038008568368437,1.06462,0.0003570153516601,0.3506380482897464,0.34203202983538217,78323.59627229036,25.986681820608762,21650.41704588895
2020,40,2020,49,0,2020-10-04,0.0046972473118277,1.09211,0.0004301075268817,0.34189744307969944,0.3378049941165077,79164.27695869937,24.427977201434253,20811.295064099308
2020,41,2020,50,0,2020-10-11,0.0138651250204281,1.21201,0.0011439777741461,0.35905481502676806,0.33530491112163147,79937.04373158912,26.320748287097484,20036.635520123644
2020,42,2020,51,0,2020-10-18,0.0097500877192977,1.11151,0.0008771929824561,0.36626825764031684,0.3308482154362485,80684.47247690379,26.49041007782768,19289.03711301833
2020,43,2020,52,0,2020-10-25,0.0128128429878045,1.18662,0.0010797764227642,0.3688336410970194,0.3266867396373121,81399.51141658938,27.343242751510886,18573.145340659106
2020,44,2021,1,0,2020-11-01,0.0147193889541706,1.25262,0.0011750881316098,0.376095424102866,0.3232218139212329,82078.17406645931,26.401614214782377,17895.424319325823
2020,45,2021,2,0,2020-11-08,0.0087201207547161,1.44427,0.0006037735849056,0.3510017674206189,0.3197529016530737,82720.52976419633,25.330338354262626,17254.13989744942
2020,46,2021,3,0,2020-11-15,0.0109854880652043,1.48969,0.0007374345041723,0.350864157316293,0.3162794041867195,83337.21572834962,25.555176761775137,16637.229094888604
2020,47,2021,4,0,2020-11-22,0.0056732862484415,1.56064,0.0003635230577482,0.32966098337291583,0.31273911197849363,83916.02023794127,23.228075632896015,16060.751686425772
2020,48,2021,5,0,2020-11-29,0.0158627248441669,1.61944,0.0009795191451469,0.3425323464951157,0.31108346709828444,84500.46098507463,25.33460108976465,15474.204413835527
2020,49,2021,6,0,2020-12-06,0.0124567857950683,1.57347,0.000791676091382,0.3642384442670927,0.308246596579944,85052.3450110366,26.471457888082973,14921.183531075252
2020,50,2021,7,0,2020-12-13,0.0156543212121207,1.51939,0.001030303030303,0.3681283456230978,0.30556175835972327,85582.89923383172,26.82084133748803,14390.279924830767
2020,51,2021,8,0,2020-12-20,0.0089293826997814,1.50599,0.0005929244350747,0.35647374657341524,0.30196150435171826,86076.81605131795,25.72929037631465,13897.454658305882
2020,52,2021,9,0,2020-12-27,0.0049854909819634,1.55485,0.0003206412825651,0.3188704291450517,0.2975815363679479,86582.79009533054,22.773591859388475,13394.43631281001
2020,53,2021,10,0,2021-01-03,0.0169015777344429,1.58903,0.001063641198369,0.33308333473274715,0.2960495043900154,87056.56185058839,24.720530423560447,12918.71761898808
2021,1,2021,11,1,2021-01-10,0.0100787292188558,1.47519,0.0006832156684126,0.3320736482944681,0.29311503773478403,87520.0859652443,23.8605931044357,12456.053441651236
2021,2,2021,12,0,2021-01-17,0.007380687898089,1.28752,0.0005732484076433,0.3202521671941399,0.29025760159247643,87951.01849204248,23.753935925989406,12025.227572031563
2021,3,2021,13,0,2021-01-24,0.0036020719424452,1.25172,0.0002877697841726,0.2947113674993196,0.28662495224365386,88381.44304655647,21.770878045875673,11596.786075397515
2021,4,2021,14,0,2021-01-31,0.0033341504009676,1.10177,0.0003026176426085,0.28146095600761367,0.28422901676102136,88804.85528329608,21.258755162443506,11173.885961541464
2021,5,2021,15,0,2021-02-07,0.0050077022216761,1.16565,0.0004296059899349,0.2832076555143606,0.2819651909632941,89192.84205706284,20.492768152563443,10786.665174784655
2021,6,2021,16,0,2021-02-14,0.0023471130292778,1.00609,0.0002332905633967,0.26574245160606874,0.27868606947978175,89579.44288202253,19.91791090781798,10400.63920706961
2021,7,2021,17,0,2021-02-21,0.0036753671263506,0.986101,0.0003727171077152,0.2656838627850659,0.2764215463402383,89952.26126982256,19.599150647873138,10028.1395795295
2021,8,2021,18,0,2021-02-28,0.0041634679992769,0.864388,0.0004816665663194,0.25915788467536993,0.27434589245268276,90302.47774603564,19.842912585580258,9677.67934137869
2021,9,2021,19,0,2021-03-07,0.0011181635271078,0.828056,0.0001350347714536,0.24218822742455223,0.2721173660208061,90652.96719629774,18.267238927225616,9328.765564775013
2021,10,2021,20,0,2021-03-14,0.0020831337820278,0.882103,0.0002361553902467,0.24146844208261167,0.2702608241734112,90982.61992731562,18.338282941073544,8999.041789743313
2021,11,2021,21,0,2021-03-21,0.0043470325536856,0.908033,0.0004787306797975,0.2538969866011762,0.2691459051957597,91288.1605707429,19.523088365282998,8692.316340891703
2021,12,2021,22,0,2021-03-28,0.0006342550200803,0.947577,6.693440428380188e-05,0.22587152468090516,0.2659976437430595,91597.0500694643,16.650006659043207,8386.29992387668
2021,13,2021,23,0,2021-04-04,0.0042171891891888,0.975225,0.0004324324324324,0.2391429219503286,0.2653898191074433,91862.98621960102,17.963812452450508,8119.049967946566
2021,14,2021,24,0,2021-04-11,0.0007497774008903,1.06101,7.066638400113066e-05,0.22195438941738088,0.2624418650966194,92138.971338475,16.262261125713508,7844.766400399329
2021,15,2021,25,0,2021-04-18,0.0048680241909536,1.08091,0.0004503635076883,0.23907165075179082,0.26152006710178255,92417.90667465895,17.524147764913305,7564.5691775761825
2021,16,2021,26,0,2021-04-25,0.0008899411147858,1.10326,8.066467693796887e-05,0.22637688161516048,0.2597130246536345,92652.20953694444,16.406710812140616,7331.383752243264
2021,17,2021,27,0,2021-05-02,0.0008855636278415,1.13361,7.81188969611749e-05,0.2149388100502433,0.2580239544523673,92911.24851833681,16.1778112124954,7072.5736704505725
2021,18,2021,28,0,2021-05-09,0.0010644450615569,1.14992,9.256687957048968e-05,0.2130712806588889,0.25671898744648464,93140.86871367216,15.954598966411655,6843.1766873615725
2021,19,2021,29,0,2021-05-16,0.0,1.19092,0.0,0.12406099787558517,0.25284579142492347,93392.68038852936,11.140316665666607,6596.179294805099
2021,20,2021,30,0,2021-05-23,0.0074323099850966,1.24677,0.0005961251862891,0.20085350201554572,0.25351627939759075,93610.14412173536,15.135683196332781,6374.720195068054
2021,21,2021,31,0,2021-05-30,0.0,1.14504,0.0,0.12049573264150373,0.24893146718716047,93863.45071144633,10.490333856381188,6126.058954697146
2021,22,2021,32,0,2021-06-06,0.0069699323330385,1.18454,0.0005884083553986,0.19046586241682767,0.25053449348693396,94050.94646135581,14.992136717937756,5934.0614019259565
2021,23,2021,33,0,2021-06-13,0.0040143237959832,1.12943,0.0003554291807357,0.2228555075389555,0.24947757838726692,94243.19867869101,17.214122803039345,5739.587198505775
2021,24,2021,34,0,2021-06-20,0.00213365643511,1.18866,0.0001795009872554,0.22609976724616548,0.24821555483459093,94422.55140169545,16.994978397890698,5560.453619906612
2021,25,2021,35,0,2021-06-27,0.003853799682034,1.21202,0.0003179650238473,0.22926802054453332,0.2474878479955048,94609.53845674905,17.516327690586586,5372.945215560244
2021,26,2021,36,0,2021-07-04,0.0016665567916487,1.21342,0.0001373437714599,0.22089549832009794,0.24555754983569636,94781.36059480773,17.12655918745752,5201.512846004789
2021,27,2021,37,0,2021-07-11,0.0094718109765211,1.26676,0.0007477194556602,0.2470300427656293,0.2456778432389394,94944.07364904892,18.498006040466965,5037.428344910372
2021,28,2021,38,0,2021-07-18,0.0124224759346305,1.38728,0.0008954555630176,0.2661787075420211,0.24553214642362384,95095.9466369286,19.64749869769267,4884.405864373632
2021,29,2021,39,0,2021-07-25,0.0038538011695894,1.6475,0.0002339181286549,0.2493107092487309,0.24342083245134158,95252.701507957,17.91771645287298,4729.380775590017
2021,30,2021,40,0,2021-08-01,0.0058348300053961,1.80199,0.0003237992444684,0.24246501144201182,0.24260805670386723,95393.99375143435,17.91286717809286,4588.093381387479
2021,31,2021,41,0,2021-08-08,0.0072102966195711,1.94952,0.0003698498409645,0.24288232293229542,0.24236970710473058,95531.88326013266,18.366838127957198,4449.749901739191
2021,32,2021,42,0,2021-08-15,0.0037923487765481,2.03548,0.0001863122593466,0.23806615215439103,0.2410151031051881,95665.61989403174,17.922511406315056,4316.457594561792
2021,33,2021,43,0,2021-08-22,0.0060524668630337,2.1918,0.0002761413843888,0.2392897631336809,0.24011550056646622,95804.21652721614,17.629714256451468,4178.153758527274
2021,34,2021,44,0,2021-08-29,0.0083543656716415,2.23897,0.0003731343283582,0.24181311544285505,0.23992140733048575,95925.68285232798,18.22777015778094,4056.0893775141726
2021,35,2021,45,0,2021-09-05,0.004536670803474,2.26643,0.0002001681412386,0.2342812018924774,0.23945873507520568,96046.53549202006,17.75148212140977,3935.713025858589
2021,36,2021,46,0,2021-09-12,0.0073892673153959,2.21298,0.0003339057431787,0.2447021888006649,0.23979087177462893,96155.7839762336,18.840991890886393,3825.375031875332
2021,37,2021,47,0,2021-09-19,0.0134989862794078,2.045,0.0006600971285774,0.26275091218376523,0.2404811778172835,96253.85116206802,19.299603563647207,3726.8492343682597
2021,38,2021,48,0,2021-09-26,0.029645611387756,1.90124,0.0015592777023288,0.2769455123869325,0.24165839576537487,96355.57632155223,20.838107754928618,3623.585570692734
2021,39,2021,49,0,2021-10-03,0.0438803674192104,1.8442,0.0023793714032757,0.3026481380986736,0.24201479418175184,96445.29836524403,22.40539985704873,3532.2962348987717
2021,40,2021,50,0,2021-10-10,0.1029043667900777,2.04946,0.0050210478267484,0.3516136079345392,0.24438645887323712,96522.77201923427,26.23021804913187,3450.997762716565
2021,41,2021,51,0,2021-10-17,0.1065365454545444,1.95317,0.0054545454545454,0.39020077550088234,0.24630469674412506,96599.088550055,28.957293948894534,3371.9541559962277
2021,42,2021,52,0,2021-10-24,0.0481849076389442,1.92693,0.002500604985077,0.39316147371602644,0.24584586142590956,96680.68803031593,28.942489050216007,3290.3694806337835
2021,43,2021,53,0,2021-10-31,0.0538877999919853,1.97792,0.0027244681277294,0.3944186645703993,0.24567831666376694,96751.23191678847,29.048058946227066,3219.7200242651757
2021,44,2022,1,0,2021-11-07,0.1759081106752011,2.14051,0.0082180466652901,0.44092379187948594,0.24704585393648648,96799.23738218973,32.34584141841185,3168.416776391949
2021,45,2022,2,0,2021-11-14,0.2601243396553213,2.26691,0.0114748419502901,0.5099809767397021,0.24929810609071468,96831.90450079583,36.607639635647615,3131.487859568383
2021,46,2022,3,0,2021-11-21,0.5439159067206188,2.41002,0.0225689374661048,0.6275303797437526,0.2535131229983571,96832.93816227089,45.97499062572885,3121.086847103451
2021,47,2022,4,0,2021-11-28,0.8967492840813371,2.51362,0.0356756106365058,0.8233958558901913,0.25858295170567863,96802.99940226678,58.779796045772244,3138.220801687493
2021,48,2022,5,0,2021-12-05,0.9837102028032254,2.56387,0.0383681779030616,1.0432446949875684,0.2628181267492796,96746.9619235559,75.29447135593124,3177.7436050882784
2021,49,2022,6,0,2021-12-12,1.0946062479140235,2.74219,0.0399172284894199,1.2720564415006268,0.2662714186993028,96669.64608603301,91.05408818533664,3239.299825781604
2021,50,2022,7,0,2021-12-19,1.3626179545800918,3.1546,0.0431946349641822,1.5193167872444497,0.2685198849396196,96562.29830105635,109.44627384931322,3328.2554250942535
2021,51,2022,8,0,2021-12-26,1.584061709051462,4.007,0.0395323610943714,1.7928322761736057,0.2700144317110617,96434.65762286168,129.67249249905285,3435.669884639307
2021,52,2022,9,0,2022-01-02,1.7109747311581898,4.89397,0.0349608749370795,2.0676178548323807,0.2713581387364074,96292.06168119794,149.3126094230708,3558.6257093789436
2022,1,2022,10,1,2022-01-09,0.7556107444868176,4.29914,0.0175758580666556,1.8452560162539209,0.2666257867192376,96325.08075588428,133.17380948932677,3541.745434626472
2022,2,2022,11,0,2022-01-16,0.5407623567872345,3.50099,0.0154459840441485,1.5849846574175874,0.26169795912053595,96381.60085947035,114.75274055286867,3503.646399976841
2022,3,2022,12,0,2022-01-23,0.4068724562774193,2.77457,0.014664342809063,1.3441010554652306,0.2572285422460411,96451.76310985086,96.98687055851069,3451.2500195907046
2022,4,2022,13,0,2022-01-30,0.3010369493432472,2.05464,0.0146515666658513,1.1132063928215452,0.25339575984566753,96536.57625525474,81.39600336532132,3382.0277413800145
2022,5,2022,14,0,2022-02-06,0.3082500288850368,1.66744,0.0184864240323512,0.9870493552521975,0.2509248086960809,96597.5740825317,71.90710581625581,3330.518811651976
2022,6,2022,15,0,2022-02-13,0.3425987037314545,1.43558,0.0238648284130076,0.9144423382561268,0.24999454273829733,96634.62842738102,66.66275779025861,3298.7088148286252
2022,7,2022,16,0,2022-02-20,0.3710480080465292,1.48076,0.0250579437617527,0.8773433805360453,0.24928513582778167,96660.36022635958,63.79309646344329,3275.8466771770645
2022,8,2022,17,0,2022-02-27,0.4032753346185612,1.46137,0.0275957036629027,0.8493543212912799,0.24930496418142453,96686.41387328117,61.21617903717997,3252.369947681591
2022,9,2022,18,0,2022-03-06,0.5463138114360032,1.57063,0.0347831005033651,0.8583156490252654,0.24997986892754476,96690.75287829532,62.53849999709503,3246.70862170757
2022,10,2022,19,0,2022-03-13,0.6363582795968186,1.69692,0.0375007825705878,0.901970063898003,0.2513642900998629,96679.37710180259,65.06968376113467,3255.553214436327
2022,11,2022,20,0,2022-03-20,0.8021783312936416,1.83274,0.0437693470592469,0.9720521856481077,0.2528671140377648,96654.11099919742,70.74549453925124,3275.143506263348
2022,12,2022,21,0,2022-03-27,0.9179260222531282,1.88031,0.048817802503477,1.0774061318966348,0.2543483705505487,96614.62675131306,77.65929039616196,3307.7139582907503
2022,13,2022,22,0,2022-04-03,1.12857756090508,1.99637,0.0565314826863297,1.2183751235265112,0.25685099626633107,96547.75386278889,88.34852067840791,3363.897616532814
2022,14,2022,23,0,2022-04-10,1.1128539024931547,2.10974,0.0527483909151438,1.3384983342090526,0.2583846028553327,96483.24206209913,96.84012936937353,3419.917808531551
2022,15,2022,24,0,2022-04-17,1.2734539427423397,2.18573,0.0582621798091411,1.4825421072579683,0.2599385216485137,96399.75951101627,107.36220234061851,3492.878286643171
2022,16,2022,25,0,2022-04-24,1.3070654938533277,2.21825,0.0589232725731242,1.5965925881158862,0.260837104499588,96324.99398612964,115.58014954778604,3559.425864322636
2022,17,2022,26,0,2022-05-01,1.2534420589826836,2.31926,0.0540449134199134,1.6739605518962057,0.26076673354423746,96251.60292272168,121.0366087160492,3627.360468562236
2022,18,2022,27,0,2022-05-08,1.29212991270611,2.38743,0.0541222114451988,1.7402035567263143,0.2609835643336236,96175.95269157007,125.23335857677996,3698.813949853062
2022,19,2022,28,0,2022-05-15,1.3708733692477428,2.5726,0.0532874667358992,1.8035407191545305,0.26084166976031425,96093.69492891547,129.89309639079477,3776.4119746935903
2022,20,2022,29,0,2022-05-22,1.219752363960749,2.46368,0.0495093666369313,1.7874174434452093,0.2599789591233384,96036.87770241433,128.7340859635691,3834.3882116221193
2022,21,2022,30,0,2022-05-29,0.9951323842945105,2.39323,0.0415811428193074,1.7015376772763482,0.25842953678871927,96005.76545458088,123.05510791445961,3871.179437504576
2022,22,2022,31,0,2022-06-05,0.9841528925619836,2.42307,0.0406159497068588,1.6413529666559534,0.25717943550189215,95972.6772175406,118.4336261608881,3908.8891562987274
2022,23,2022,32,0,2022-06-12,0.6091687152317876,2.15926,0.0282119205298013,1.440014982239299,0.2542786457743872,96009.02718757838,104.52939811653323,3886.443414305103
2022,24,2022,33,0,2022-06-19,0.4447682787246071,1.98659,0.0223885290233318,1.2458675483767623,0.2514869714338323,96061.66925405157,90.1818238933619,3848.148922055101
2022,25,2022,34,0,2022-06-26,0.2173910000585168,1.87626,0.0115864006085786,1.0097029183029378,0.24800553229871386,96143.83278994553,73.39861895938151,3782.7685910951827
2022,26,2022,35,0,2022-07-03,0.0965999635625421,1.80173,0.0053615116339597,0.770841448203324,0.24419553970301125,96249.61589228627,57.10491277044603,3693.2791949431517
2022,27,2022,36,0,2022-07-10,0.0942047924508288,1.81325,0.0051953559879128,0.6394485819256983,0.241925159213943,96335.69685027422,46.60019936576772,3617.7029503599792
2022,28,2022,37,0,2022-07-17,0.1056793901104358,1.67273,0.0063177793254402,0.5525452206485227,0.24047840733120804,96409.83749420142,40.562107895858546,3549.6003979027737
2022,29,2022,38,0,2022-07-24,0.0439134284495418,1.65436,0.0026544058396928,0.45923792802961577,0.23889006782055475,96499.3387721973,34.495487948428604,3466.165739854276
2022,30,2022,39,0,2022-07-31,0.038019698028798,1.66503,0.0022834242042965,0.4052691599152006,0.23825886165592777,96588.46852796449,30.02034208011835,3381.5111299555997
2022,31,2022,40,0,2022-08-07,0.048845592543275,1.52846,0.0031957390146471,0.3845204734164702,0.23814760508234337,96664.1152255424,28.876096414359957,3307.0086780433153
2022,32,2022,41,0,2022-08-14,0.0926965821962309,1.51766,0.0061078622482131,0.38982366132487345,0.2387120615381982,96731.56778194322,29.03168097278945,3239.4005370839145
2022,33,2022,42,0,2022-08-21,0.063057272376542,1.59458,0.0039544753086419,0.3803530925529193,0.23876934096181165,96799.27931212587,27.423669564744294,3173.297018309355
2022,34,2022,43,0,2022-08-28,0.0951709226718247,1.82581,0.0052125315707453,0.3817923160721614,0.2399308172725723,96866.36581660682,27.849000685213845,3105.7851827081768
2022,35,2022,44,0,2022-09-04,0.1070682494383379,1.9377,0.0055255328192361,0.3945130059161607,0.24076715392763787,96921.92302308544,28.70902904108812,3049.36794787353
2022,36,2022,45,0,2022-09-11,0.1572694672308091,2.00147,0.0078576979535446,0.4204163284008791,0.2422658450933866,96976.11491697149,30.846417370481383,2993.038665657941
2022,37,2022,46,0,2022-09-18,0.1504123656376297,2.03389,0.0073953048413449,0.4463978385545,0.24388896186615508,97023.32946616167,32.875640093119564,2943.7948937453148
2022,38,2022,47,0,2022-09-25,0.2963689115044243,2.27821,0.0130088495575221,0.5001753161838625,0.24632369927165426,97049.0409556392,36.49758538560291,2914.461458975164
2022,39,2022,48,0,2022-10-02,0.3761488906736254,2.35649,0.0159622527858648,0.568785117219998,0.24850253129031594,97063.24623023372,41.26972645025402,2895.4840433159607
2022,40,2022,49,0,2022-10-09,0.8728599518019486,2.61257,0.0334100120495125,0.712943647306789,0.25257143250643294,97038.28058070687,52.54131669860802,2909.178102594444
2022,41,2022,50,0,2022-10-16,1.6267950604247328,3.00763,0.0540889358207204,0.9891821347106553,0.2589543562715117,96954.82970767094,71.12021939293663,2974.0500729359533
2022,42,2022,51,0,2022-10-23,2.139041467304624,3.31975,0.0644338118022328,1.4203679659293025,0.2668826322287418,96783.05409351923,101.8955823045767,3115.050324176147
2022,43,2022,52,0,2022-10-30,4.585939676156206,4.3682,0.1049846544607895,2.4064215359671555,0.27826696072515317,96391.68361477948,172.08937208269634,3436.2270131377813
2022,44,2023,1,0,2022-11-06,7.450470836970226,5.42144,0.1374260498496751,4.713791578463234,0.3034986325182468,95655.16408682594,336.4735556352248,4008.362357538917
2022,45,2023,2,0,2022-11-13,10.332805910811947,5.73522,0.1801640723601178,9.589966209216103,0.32640111599636445,94349.97130864894,684.9046393179767,4965.124052033095
